State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
lakshadweep,2022,3,682556,805,2362417.01
lakshadweep,2022,3,682554,341,856246.7155
lakshadweep,2022,3,682558,158,458771.214
lakshadweep,2022,4,682555,7140,23769820.49
lakshadweep,2022,4,682551,3739,10627138.98
lakshadweep,2022,4,682557,2929,6778902.537
lakshadweep,2022,4,682552,1068,3769891.263
lakshadweep,2022,4,682559,906,4474064.406
lakshadweep,2022,4,682556,855,3159192.41
lakshadweep,2022,4,682554,376,1734576.378
lakshadweep,2022,4,682558,134,500287.1428
madhya-pradesh,2018,1,462001,832846,898730606.7
madhya-pradesh,2018,1,452005,207574,253142785.6
madhya-pradesh,2018,1,452001,107648,156165711.6
madhya-pradesh,2018,1,455001,104275,118241844.3
madhya-pradesh,2018,1,452010,94234,157403991.6
madhya-pradesh,2018,1,462022,83978,87238625.14
madhya-pradesh,2018,1,464001,79043,78056088.41
madhya-pradesh,2018,1,462021,76954,81645808.23
madhya-pradesh,2018,1,482002,74060,93745050.67
madhya-pradesh,2018,1,462003,73987,87750006.56
madhya-pradesh,2018,2,462001,928983,1443626493
madhya-pradesh,2018,2,452005,246010,402380195.3
madhya-pradesh,2018,2,452001,142004,259873127.5
madhya-pradesh,2018,2,455001,136382,226612217.3
madhya-pradesh,2018,2,452010,129277,261844252.3
madhya-pradesh,2018,2,462021,107180,126504337
madhya-pradesh,2018,2,462022,105767,142892504.9
madhya-pradesh,2018,2,482002,103987,157951904
madhya-pradesh,2018,2,464001,101316,142159110.3
madhya-pradesh,2018,2,462003,99813,147560868.4
madhya-pradesh,2018,3,462001,1164035,1861753236
madhya-pradesh,2018,3,470226,323991,147624664.3
madhya-pradesh,2018,3,452005,287900,482102101.3
madhya-pradesh,2018,3,466001,276731,246461342.7
madhya-pradesh,2018,3,455001,239696,348542009.1
madhya-pradesh,2018,3,452001,239364,422167574.6
madhya-pradesh,2018,3,487114,222326,95525543.46
madhya-pradesh,2018,3,462022,218956,235907504.6
madhya-pradesh,2018,3,486331,215104,130056224.7
madhya-pradesh,2018,3,462003,208570,241162283.8
madhya-pradesh,2018,4,462001,1500309,2552351601
madhya-pradesh,2018,4,452001,343290,585006850.4
madhya-pradesh,2018,4,452005,335785,608914775.5
madhya-pradesh,2018,4,455001,295535,483571677.5
madhya-pradesh,2018,4,452010,278306,549086571.3
madhya-pradesh,2018,4,462021,275519,276467132.6
madhya-pradesh,2018,4,462022,247693,296890946
madhya-pradesh,2018,4,462008,242961,294409417.8
madhya-pradesh,2018,4,482002,241160,378635020.7
madhya-pradesh,2018,4,462010,240419,279849921.5
madhya-pradesh,2019,1,462001,3626425,5068130945
madhya-pradesh,2019,1,452005,1667463,2491269778
madhya-pradesh,2019,1,452001,603742,795143251.1
madhya-pradesh,2019,1,482001,539450,804250137.7
madhya-pradesh,2019,1,455001,536017,660504209
madhya-pradesh,2019,1,466001,471656,384166428.3
madhya-pradesh,2019,1,462022,435916,395194631.9
madhya-pradesh,2019,1,452010,432653,720758844.8
madhya-pradesh,2019,1,462021,419303,316072420.8
madhya-pradesh,2019,1,462010,389412,347672223.7
madhya-pradesh,2019,2,462001,6704852,11443970358
madhya-pradesh,2019,2,452005,4253651,7470815434
madhya-pradesh,2019,2,482001,1116887,1903950973
madhya-pradesh,2019,2,462021,597802,404946329.5
madhya-pradesh,2019,2,452001,575129,873647635.5
madhya-pradesh,2019,2,452010,497913,813285367.2
madhya-pradesh,2019,2,462022,493951,475968874.6
madhya-pradesh,2019,2,462023,475553,488470240.3
madhya-pradesh,2019,2,461001,434348,771524186.5
madhya-pradesh,2019,2,455001,418034,723340186.8
madhya-pradesh,2019,3,462001,6269219,11834863354
madhya-pradesh,2019,3,452005,4366960,8065739923
madhya-pradesh,2019,3,482001,1055603,1863763892
madhya-pradesh,2019,3,452001,1043588,1225514212
madhya-pradesh,2019,3,462021,940540,505580483.3
madhya-pradesh,2019,3,462022,918349,630186966.4
madhya-pradesh,2019,3,452010,898555,1133787666
madhya-pradesh,2019,3,462023,839430,652641998
madhya-pradesh,2019,3,462003,731558,627704960.5
madhya-pradesh,2019,3,462016,679665,620156231.9
madhya-pradesh,2019,4,462001,6837881,13576912652
madhya-pradesh,2019,4,452005,5504197,10818308924
madhya-pradesh,2019,4,452001,1476430,1587077410
madhya-pradesh,2019,4,452010,1305226,1524380730
madhya-pradesh,2019,4,482001,1266715,2344608582
madhya-pradesh,2019,4,462008,1257486,1667617803
madhya-pradesh,2019,4,462021,1105950,608200651.5
madhya-pradesh,2019,4,462022,980305,761376331.7
madhya-pradesh,2019,4,462023,973492,815982424.4
madhya-pradesh,2019,4,462003,859025,801636587.6
madhya-pradesh,2020,1,452005,8311339,16391514715
madhya-pradesh,2020,1,462008,6548078,13044490029
madhya-pradesh,2020,1,462001,2197233,4135614413
madhya-pradesh,2020,1,482001,1675660,3288419375
madhya-pradesh,2020,1,452001,1568004,1682081173
madhya-pradesh,2020,1,452010,1519272,1717412983
madhya-pradesh,2020,1,462021,981968,596828292.4
madhya-pradesh,2020,1,462023,973781,866222103.5
madhya-pradesh,2020,1,462022,953629,819880210.5
madhya-pradesh,2020,1,455001,923744,1429885804
madhya-pradesh,2020,2,462008,7083405,18733977854
madhya-pradesh,2020,2,452005,7027354,18569853905
madhya-pradesh,2020,2,455001,991925,1616822891
madhya-pradesh,2020,2,480001,754370,1531783296
madhya-pradesh,2020,2,452010,737841,1149552894
madhya-pradesh,2020,2,462001,701101,1247621766
madhya-pradesh,2020,2,462022,666290,731581581.3
madhya-pradesh,2020,2,482001,656493,1401864444
madhya-pradesh,2020,2,482002,566179,956557626.2
madhya-pradesh,2020,2,466001,526600,863069994.1
madhya-pradesh,2020,3,462008,18608188,42836925858
madhya-pradesh,2020,3,452005,6059895,13662742990
madhya-pradesh,2020,3,452010,1520843,2092911875
madhya-pradesh,2020,3,455001,1413770,2339700967
madhya-pradesh,2020,3,462001,1289565,2421154415
madhya-pradesh,2020,3,482001,1258497,2665546564
madhya-pradesh,2020,3,452001,982572,1690061463
madhya-pradesh,2020,3,452016,937996,1493171910
madhya-pradesh,2020,3,462022,918271,1064260342
madhya-pradesh,2020,3,482002,897854,1644475544
madhya-pradesh,2020,4,462008,20637374,44520942803
madhya-pradesh,2020,4,452005,6210457,13040333253
madhya-pradesh,2020,4,452010,2556422,3329001379
madhya-pradesh,2020,4,462001,2187046,3998691301
madhya-pradesh,2020,4,455001,2091495,3468605470
madhya-pradesh,2020,4,452001,1955323,2956333499
madhya-pradesh,2020,4,482001,1733750,3424103521
madhya-pradesh,2020,4,452016,1505055,2282925454
madhya-pradesh,2020,4,482002,1446070,2729484076
madhya-pradesh,2020,4,462022,1415361,1654509281
madhya-pradesh,2021,1,462008,45920869,76097617508
madhya-pradesh,2021,1,452005,12368534,20333650797
madhya-pradesh,2021,1,452010,3157169,3746274998
madhya-pradesh,2021,1,452001,3031347,3622956355
madhya-pradesh,2021,1,482001,2626795,4524235375
madhya-pradesh,2021,1,462001,2567784,4163932827
madhya-pradesh,2021,1,455001,2284442,3592982816
madhya-pradesh,2021,1,452016,1784180,2566937157
madhya-pradesh,2021,1,452020,1717447,2091704740
madhya-pradesh,2021,1,462022,1690582,1841285116
madhya-pradesh,2021,2,462008,57596018,1.01902E+11
madhya-pradesh,2021,2,452005,15823586,28475955866
madhya-pradesh,2021,2,482001,2855889,5204968518
madhya-pradesh,2021,2,462001,2370403,4281025788
madhya-pradesh,2021,2,455001,2302486,3993109709
madhya-pradesh,2021,2,452010,2206070,3293341963
madhya-pradesh,2021,2,452016,1499795,2613982956
madhya-pradesh,2021,2,482002,1485190,3016062223
madhya-pradesh,2021,2,474003,1462678,3035718858
madhya-pradesh,2021,2,462022,1427896,1878688340
madhya-pradesh,2021,3,462008,74987334,1.11259E+11
madhya-pradesh,2021,3,452005,22164070,34600062075
madhya-pradesh,2021,3,452010,4126900,5116995913
madhya-pradesh,2021,3,462001,4073176,6413114866
madhya-pradesh,2021,3,482001,4031874,6533062681
madhya-pradesh,2021,3,452001,3814262,4939628152
madhya-pradesh,2021,3,455001,3411019,5155527776
madhya-pradesh,2021,3,452016,2531200,3787124072
madhya-pradesh,2021,3,482002,2368726,4169091721
madhya-pradesh,2021,3,452020,2340962,2917120877
madhya-pradesh,2021,4,462008,97987017,1.45639E+11
madhya-pradesh,2021,4,452005,29248862,46290695147
madhya-pradesh,2021,4,452010,5218813,6467043621
madhya-pradesh,2021,4,452001,5218642,6458915107
madhya-pradesh,2021,4,482001,5053220,8127214279
madhya-pradesh,2021,4,462001,4713553,7350145337
madhya-pradesh,2021,4,455001,4258695,6645714915
madhya-pradesh,2021,4,452016,3186800,4819897276
madhya-pradesh,2021,4,482002,3144266,5557372411
madhya-pradesh,2021,4,452020,3140760,3797721235
madhya-pradesh,2022,1,462008,119378084,1.72143E+11
madhya-pradesh,2022,1,452005,31734667,48510760291
madhya-pradesh,2022,1,452010,5959407,7263031626
madhya-pradesh,2022,1,452001,5914289,7022464204
madhya-pradesh,2022,1,482001,5835918,9193584004
madhya-pradesh,2022,1,462001,5434974,8295117043
madhya-pradesh,2022,1,455001,4842367,7496773909
madhya-pradesh,2022,1,452020,3814949,4530100209
madhya-pradesh,2022,1,452016,3736352,5627028238
madhya-pradesh,2022,1,482002,3535166,6311233940
madhya-pradesh,2022,2,462008,137837715,1.98147E+11
madhya-pradesh,2022,2,452005,32975727,49649233332
madhya-pradesh,2022,2,452010,7218657,8588780340
madhya-pradesh,2022,2,452001,7076259,8193327848
madhya-pradesh,2022,2,482001,7032988,10760742333
madhya-pradesh,2022,2,462001,6697994,10032979289
madhya-pradesh,2022,2,455001,5419403,8410016000
madhya-pradesh,2022,2,452016,4554580,6766903711
madhya-pradesh,2022,2,452020,4540833,5308580646
madhya-pradesh,2022,2,482002,4137398,7303848629
madhya-pradesh,2022,3,480001,164538285,2.29267E+11
madhya-pradesh,2022,3,452005,77073821,1.01859E+11
madhya-pradesh,2022,3,462001,71155689,88368119988
madhya-pradesh,2022,3,462008,45855523,61686718220
madhya-pradesh,2022,3,452001,7471847,8380329352
madhya-pradesh,2022,3,452010,7434496,8613771375
madhya-pradesh,2022,3,482001,7298840,10084918117
madhya-pradesh,2022,3,455001,5949409,8464115413
madhya-pradesh,2022,3,452016,4729334,6525836938
madhya-pradesh,2022,3,452020,4724444,5158456073
madhya-pradesh,2022,4,480001,240053791,3.41861E+11
madhya-pradesh,2022,4,462001,97808901,1.2847E+11
madhya-pradesh,2022,4,452005,87303087,1.20222E+11
madhya-pradesh,2022,4,462008,47477990,64112954200
madhya-pradesh,2022,4,452010,8385618,9603879189
madhya-pradesh,2022,4,452001,8324463,9357366073
madhya-pradesh,2022,4,484001,7999283,10647567574
madhya-pradesh,2022,4,455001,6345033,9374516188
madhya-pradesh,2022,4,482001,6308229,8847328415
madhya-pradesh,2022,4,456006,5717266,8822242706
maharashtra,2018,1,400008,2227885,3105208723
maharashtra,2018,1,411001,1055656,1413523606
maharashtra,2018,1,411057,168299,280533305.3
maharashtra,2018,1,410501,156090,192733705.9
maharashtra,2018,1,400606,121105,201559877.9
maharashtra,2018,1,411033,118850,165427380.1
maharashtra,2018,1,411014,114748,209175471.8
maharashtra,2018,1,431003,104719,116259679.5
maharashtra,2018,1,411041,101787,119594030.2
maharashtra,2018,1,421302,95135,137262044.1
maharashtra,2018,2,400008,2631405,4703762207
maharashtra,2018,2,411001,1316115,2145613784
maharashtra,2018,2,411057,242519,422304488.8
maharashtra,2018,2,410501,218820,316770191.1
maharashtra,2018,2,411014,166457,324218025.2
maharashtra,2018,2,411033,157641,261252656
maharashtra,2018,2,400606,148846,279715772.9
maharashtra,2018,2,421302,135128,270573714.7
maharashtra,2018,2,411041,133107,189328050.5
maharashtra,2018,2,431003,130057,200245075.8
maharashtra,2018,3,400008,3111609,5436005565
maharashtra,2018,3,411001,1689517,2829639683
maharashtra,2018,3,410501,508646,591587000.4
maharashtra,2018,3,411057,422874,611270873.3
maharashtra,2018,3,411014,265735,483326747.4
maharashtra,2018,3,411033,238408,390743516.5
maharashtra,2018,3,431003,204502,302541720.2
maharashtra,2018,3,421302,201404,447312675
maharashtra,2018,3,411028,200254,344862780.5
maharashtra,2018,3,411041,189200,286384151.8
maharashtra,2018,4,400008,4586309,8474903607
maharashtra,2018,4,411001,2176631,3917444399
maharashtra,2018,4,411057,652006,884095179.3
maharashtra,2018,4,410501,518442,769817705.9
maharashtra,2018,4,411014,420715,700159714.9
maharashtra,2018,4,421302,400213,785501091.8
maharashtra,2018,4,411028,376373,529931831
maharashtra,2018,4,411033,344206,531815629
maharashtra,2018,4,400708,314305,368619265
maharashtra,2018,4,400072,289541,484031730.6
maharashtra,2019,1,400008,6494529,10238553959
maharashtra,2019,1,411006,5641935,9202990658
maharashtra,2019,1,411001,2376027,3441020708
maharashtra,2019,1,411057,1291680,1352213399
maharashtra,2019,1,410501,936769,1088531393
maharashtra,2019,1,411033,705098,796780363.9
maharashtra,2019,1,411014,703615,1011657286
maharashtra,2019,1,421302,650588,1016319466
maharashtra,2019,1,411028,593884,747314892.8
maharashtra,2019,1,411041,578580,575340284.2
maharashtra,2019,2,411006,22544991,34073354894
maharashtra,2019,2,400008,6827030,12401411002
maharashtra,2019,2,411057,2165856,1701151988
maharashtra,2019,2,411033,1250933,1052200366
maharashtra,2019,2,411014,1105699,1253903072
maharashtra,2019,2,411041,994726,710421676.7
maharashtra,2019,2,411028,822458,919595179.8
maharashtra,2019,2,410501,816802,1127101248
maharashtra,2019,2,411046,736036,711637511.5
maharashtra,2019,2,440002,684074,1196325636
maharashtra,2019,3,411006,25995035,42031275308
maharashtra,2019,3,400008,7234595,14467758895
maharashtra,2019,3,411057,4113075,2568524078
maharashtra,2019,3,411033,2374065,1596921146
maharashtra,2019,3,411014,2158511,1880558906
maharashtra,2019,3,411041,1863384,1151240194
maharashtra,2019,3,411028,1473236,1359277973
maharashtra,2019,3,411046,1399162,1112254283
maharashtra,2019,3,411038,1367646,963376797.5
maharashtra,2019,3,410501,1268839,1480979342
maharashtra,2019,4,411006,32779718,51360244641
maharashtra,2019,4,400008,10498727,22289347328
maharashtra,2019,4,411057,5242853,3141185779
maharashtra,2019,4,411004,4505845,5714251439
maharashtra,2019,4,411014,3033141,2406336858
maharashtra,2019,4,411033,3008684,2018214639
maharashtra,2019,4,411041,2544534,1467560437
maharashtra,2019,4,411028,1970393,1750661973
maharashtra,2019,4,411046,1918669,1432422962
maharashtra,2019,4,411038,1808324,1188240881
maharashtra,2020,1,411004,43278566,64894935104
maharashtra,2020,1,400070,10817537,21066837486
maharashtra,2020,1,411057,5637564,3498481663
maharashtra,2020,1,411014,3577288,2709270513
maharashtra,2020,1,411033,3338361,2293643428
maharashtra,2020,1,411041,2822563,1654901854
maharashtra,2020,1,440012,2572365,5224820486
maharashtra,2020,1,411046,2258157,1670905374
maharashtra,2020,1,411028,2249726,1954542699
maharashtra,2020,1,410501,2085583,2215056415
maharashtra,2020,2,411004,27617700,58352702891
maharashtra,2020,2,400070,6133707,13985785943
maharashtra,2020,2,444510,1773268,4869612766
maharashtra,2020,2,440012,1695433,4365896359
maharashtra,2020,2,411057,1566812,1588831343
maharashtra,2020,2,411033,1473583,1470500760
maharashtra,2020,2,410501,1370197,1438917505
maharashtra,2020,2,421302,1268368,1772795395
maharashtra,2020,2,411014,1246164,1342419964
maharashtra,2020,2,431003,1144503,1537431833
maharashtra,2020,3,411004,49082232,94100767700
maharashtra,2020,3,400070,9322422,19921445455
maharashtra,2020,3,410501,2801571,3007329077
maharashtra,2020,3,411033,2579266,2455050778
maharashtra,2020,3,411057,2246332,1998570490
maharashtra,2020,3,411014,2096814,2005776006
maharashtra,2020,3,431001,1958007,3661800243
maharashtra,2020,3,431003,1924441,2632272615
maharashtra,2020,3,440012,1886074,4404411880
maharashtra,2020,3,411041,1815596,1737159508
maharashtra,2020,4,411004,48628369,83733590847
maharashtra,2020,4,400070,10292942,19437071904
maharashtra,2020,4,410501,5088128,4921388817
maharashtra,2020,4,444510,4444889,10914140072
maharashtra,2020,4,411033,4384385,3846739779
maharashtra,2020,4,411014,4117739,3458693808
maharashtra,2020,4,411057,3737410,3034627309
maharashtra,2020,4,431003,3183797,4104217115
maharashtra,2020,4,411041,3105570,2764392023
maharashtra,2020,4,411046,3049281,3141625297
maharashtra,2021,1,411004,99287169,1.42692E+11
maharashtra,2021,1,400070,25090098,39416189451
maharashtra,2021,1,444510,14752939,29459240171
maharashtra,2021,1,410501,5597174,5283710135
maharashtra,2021,1,411033,5167231,4454661004
maharashtra,2021,1,411014,5011718,4006389874
maharashtra,2021,1,411057,4560933,3672139834
maharashtra,2021,1,411041,3970507,3298137066
maharashtra,2021,1,440012,3927031,7099760065
maharashtra,2021,1,411046,3668053,3582816059
maharashtra,2021,2,411004,120795663,1.86134E+11
maharashtra,2021,2,400070,27988960,44355645216
maharashtra,2021,2,444510,25401557,51689666318
maharashtra,2021,2,410501,5820240,5718928169
maharashtra,2021,2,440012,4911423,9162320984
maharashtra,2021,2,411033,4333078,4447067831
maharashtra,2021,2,431001,4313072,7018036781
maharashtra,2021,2,411014,3826381,3573102471
maharashtra,2021,2,412105,3522643,4155458264
maharashtra,2021,2,411057,3471054,3320265999
maharashtra,2021,3,411004,155523883,2.17401E+11
maharashtra,2021,3,444510,45378525,84950919432
maharashtra,2021,3,400070,35253876,52493227093
maharashtra,2021,3,410501,8483378,7512931034
maharashtra,2021,3,431001,6658569,9795663071
maharashtra,2021,3,411033,6391773,5955974411
maharashtra,2021,3,411014,6153220,5254893792
maharashtra,2021,3,411057,5518690,4869776611
maharashtra,2021,3,440012,5494787,9251767920
maharashtra,2021,3,412105,5234434,5620948988
maharashtra,2021,4,411004,185423020,2.59406E+11
maharashtra,2021,4,444510,55162139,1.03213E+11
maharashtra,2021,4,400070,50340367,73187916009
maharashtra,2021,4,410501,10198767,9264010975
maharashtra,2021,4,431001,8557377,12404503528
maharashtra,2021,4,411014,7890419,6868558294
maharashtra,2021,4,411033,7862205,7410840169
maharashtra,2021,4,411057,7136353,6247408884
maharashtra,2021,4,431003,6407291,8067351257
maharashtra,2021,4,412105,6367461,6993658659
maharashtra,2022,1,411004,209101358,2.85006E+11
maharashtra,2022,1,444510,69862188,1.29741E+11
maharashtra,2022,1,400070,56011211,80794740860
maharashtra,2022,1,410501,11640038,10636624235
maharashtra,2022,1,431001,9825891,13805827491
maharashtra,2022,1,411033,9348861,8590526583
maharashtra,2022,1,411014,9059263,7848200048
maharashtra,2022,1,411057,8561602,7472972779
maharashtra,2022,1,412105,7459104,8159684878
maharashtra,2022,1,421302,7450111,11482329395
maharashtra,2022,2,411004,262731186,3.56437E+11
maharashtra,2022,2,444510,93575752,1.68031E+11
maharashtra,2022,2,400070,67786894,95416331929
maharashtra,2022,2,410501,13236910,11874309799
maharashtra,2022,2,411014,11697920,10026764353
maharashtra,2022,2,411057,11622532,9909192949
maharashtra,2022,2,431001,11357036,15940998115
maharashtra,2022,2,411033,11248321,10137475801
maharashtra,2022,2,411041,8733671,7423109581
maharashtra,2022,2,412105,8602663,9347399711
maharashtra,2022,3,411033,217102802,2.4161E+11
maharashtra,2022,3,400070,137051260,1.70363E+11
maharashtra,2022,3,400008,49814056,65788617892
maharashtra,2022,3,411004,35565559,46889682733
maharashtra,2022,3,440015,28518450,39580070889
maharashtra,2022,3,422001,16584775,22892863076
maharashtra,2022,3,410501,13708087,12394610913
maharashtra,2022,3,411057,13233019,11257700083
maharashtra,2022,3,444510,12876808,23786716615
maharashtra,2022,3,411014,12461317,10734695463
maharashtra,2022,4,411033,263248580,2.98971E+11
maharashtra,2022,4,400070,180508440,2.2632E+11
maharashtra,2022,4,400008,49240020,65927005243
maharashtra,2022,4,440015,33001619,46646510285
maharashtra,2022,4,422001,29230434,40043689995
maharashtra,2022,4,410501,15124573,13739297710
maharashtra,2022,4,411057,14986782,12424554393
maharashtra,2022,4,411014,13692420,11881222962
maharashtra,2022,4,421302,13270367,18356897591
maharashtra,2022,4,431201,12674116,17443485581
manipur,2018,1,795004,12606,23682933.58
manipur,2018,1,795001,8487,10244714.68
manipur,2018,1,795133,4140,6458893.324
manipur,2018,1,795130,4015,1947352.884
manipur,2018,1,795138,4012,3186030.475
manipur,2018,1,795009,3749,4170135.426
manipur,2018,1,795149,3632,3526963.202
manipur,2018,1,795008,3285,2936870.675
manipur,2018,1,795002,3020,4270672.741
manipur,2018,1,795148,2976,3058970.432
manipur,2018,2,795004,18869,44371601.79
manipur,2018,2,795001,11421,20780535.1
manipur,2018,2,795138,10598,10328620.3
manipur,2018,2,795130,8787,4411550.309
manipur,2018,2,795148,8124,6416280.939
manipur,2018,2,795008,7956,6424120.17
manipur,2018,2,795149,7677,7402520.413
manipur,2018,2,795133,7109,10382916.5
manipur,2018,2,795009,6537,7127037.549
manipur,2018,2,795010,5110,8471239.484
manipur,2018,3,795008,22448,15778360.21
manipur,2018,3,795004,22196,61681660.67
manipur,2018,3,795001,15883,31271196.17
manipur,2018,3,795138,10525,20443510.77
manipur,2018,3,795133,8504,12631267.78
manipur,2018,3,795148,7723,11875212.23
manipur,2018,3,795132,6976,9049086.683
manipur,2018,3,795149,6292,9524903.276
manipur,2018,3,795009,6228,10405423.89
manipur,2018,3,795010,5771,11283039.74
manipur,2018,4,795004,32711,95104886.51
manipur,2018,4,795001,19824,48128337.59
manipur,2018,4,795138,12501,27087023.26
manipur,2018,4,795133,10795,19534498.36
manipur,2018,4,795148,9494,18953989.77
manipur,2018,4,795132,7849,13377220.7
manipur,2018,4,795149,7506,16701062.64
manipur,2018,4,795002,7121,22565426.58
manipur,2018,4,795107,7028,25299899.69
manipur,2018,4,795008,6971,12533403.84
manipur,2019,1,795004,35245,109634944.3
manipur,2019,1,795001,24838,56727468.16
manipur,2019,1,795002,12432,25977979.48
manipur,2019,1,795138,11157,22901903.3
manipur,2019,1,795133,9791,21402954.88
manipur,2019,1,795148,9570,19123565.14
manipur,2019,1,795132,9340,18235018.21
manipur,2019,1,795107,8646,23565468.84
manipur,2019,1,795149,8393,24871786.67
manipur,2019,1,795128,8185,27756732.5
manipur,2019,2,795004,36187,120781209.5
manipur,2019,2,795001,28023,77389134.5
manipur,2019,2,795002,10533,30009542.79
manipur,2019,2,795138,9739,27248718.96
manipur,2019,2,795133,8834,21011673.36
manipur,2019,2,795148,8578,18484663.43
manipur,2019,2,795107,8437,25768354.48
manipur,2019,2,795149,7257,20388901.1
manipur,2019,2,795128,7150,23400317.83
manipur,2019,2,795132,6820,16466061.17
manipur,2019,3,795004,49341,143342579.5
manipur,2019,3,795001,34428,100742930.7
manipur,2019,3,795002,16183,38435546.58
manipur,2019,3,795107,12606,31413050.59
manipur,2019,3,795138,12455,31596560.48
manipur,2019,3,795133,11331,21911206.16
manipur,2019,3,795148,10206,20197259.28
manipur,2019,3,795103,10097,21276889.32
manipur,2019,3,795128,9626,31349106.36
manipur,2019,3,795149,9541,25778922.85
manipur,2019,4,795004,85163,284142574.4
manipur,2019,4,795001,41607,123799617.9
manipur,2019,4,795002,19150,43657709.81
manipur,2019,4,795133,16045,32936174.8
manipur,2019,4,795138,14997,36046485.76
manipur,2019,4,795107,14246,38601354.82
manipur,2019,4,795148,13841,28618093.64
manipur,2019,4,795149,12308,32634117.41
manipur,2019,4,795103,12270,28917720.97
manipur,2019,4,795010,10612,24985787
manipur,2020,1,795004,387305,1585768079
manipur,2020,1,795001,29338,71746308.31
manipur,2020,1,795002,23472,49969749.15
manipur,2020,1,795133,19760,39998266.4
manipur,2020,1,795138,18804,45574900.74
manipur,2020,1,795003,18491,62464386.42
manipur,2020,1,795148,16024,34279598.47
manipur,2020,1,795107,15648,36913496.97
manipur,2020,1,795103,15607,35641602.94
manipur,2020,1,795149,14785,35928977.22
manipur,2020,2,795004,434372,1785185559
manipur,2020,2,795133,37798,78140997.54
manipur,2020,2,795138,30249,75820288.95
manipur,2020,2,795001,30163,64637545.79
manipur,2020,2,795002,28649,64115117.27
manipur,2020,2,795103,26957,48348962.69
manipur,2020,2,795148,26952,63698749.75
manipur,2020,2,795149,25348,54447797.89
manipur,2020,2,795128,22004,60475365.35
manipur,2020,2,795010,21593,40070674.35
manipur,2020,3,795004,668121,2783564813
manipur,2020,3,795133,39633,91377856.61
manipur,2020,3,795001,37763,100794824.1
manipur,2020,3,795138,37003,90478654.06
manipur,2020,3,795002,32589,85557701.29
manipur,2020,3,795103,30393,65449502.82
manipur,2020,3,795148,29878,73091134.61
manipur,2020,3,795128,29127,88214853.91
manipur,2020,3,795149,28473,67187829.42
manipur,2020,3,795010,24695,55104065.47
manipur,2020,4,795004,735821,2994638886
manipur,2020,4,795001,50986,166310982.5
manipur,2020,4,795133,45765,129937731.4
manipur,2020,4,795138,41754,122532691
manipur,2020,4,795002,39018,113247697.1
manipur,2020,4,795148,35670,102124943
manipur,2020,4,795103,34654,90732237.58
manipur,2020,4,795128,32853,117549054.4
manipur,2020,4,795107,31876,92161645.01
manipur,2020,4,795149,30448,88653311.98
manipur,2021,1,795004,1557689,4521302248
manipur,2021,1,795001,47326,162912662.9
manipur,2021,1,795002,39543,115764588.5
manipur,2021,1,795133,35007,128099048.5
manipur,2021,1,795138,34160,120845508.8
manipur,2021,1,795148,30444,95740714.72
manipur,2021,1,795107,29678,91689029.57
manipur,2021,1,795103,28626,88442534.4
manipur,2021,1,795128,28339,117955874.6
manipur,2021,1,795149,26145,92674945.95
manipur,2021,2,795004,2185030,5211049973
manipur,2021,2,795001,46325,131734104.2
manipur,2021,2,795133,44948,144473238.3
manipur,2021,2,795138,42030,122133179.4
manipur,2021,2,795002,41066,111647241.3
manipur,2021,2,795128,38339,126121651.1
manipur,2021,2,795148,38043,110126803.8
manipur,2021,2,795103,35832,89128017.27
manipur,2021,2,795107,35141,106224479.6
manipur,2021,2,795149,28651,84575734.1
manipur,2021,3,795004,2823956,6823004582
manipur,2021,3,795001,63235,207496231.9
manipur,2021,3,795133,53340,176697938.2
manipur,2021,3,795002,52916,166795951.3
manipur,2021,3,795138,51630,164039582.2
manipur,2021,3,795128,51217,179539019
manipur,2021,3,795148,47825,145269736.7
manipur,2021,3,795107,43620,131825035.8
manipur,2021,3,795103,42874,122545389
manipur,2021,3,795149,35644,122341897.6
manipur,2021,4,795004,3416235,8509771292
manipur,2021,4,795001,80571,271500636.6
manipur,2021,4,795002,62748,205142971.6
manipur,2021,4,795133,60364,204797473.3
manipur,2021,4,795138,58879,187064825.8
manipur,2021,4,795128,54120,203958848.4
manipur,2021,4,795148,53342,150150678.5
manipur,2021,4,795107,49515,143644492.9
manipur,2021,4,795149,42501,148358606.7
manipur,2021,4,795103,41864,121139818.6
manipur,2022,1,795004,3869356,9537639097
manipur,2022,1,795001,87098,289715782.8
manipur,2022,1,795002,69943,219152371
manipur,2022,1,795138,69278,217457160.9
manipur,2022,1,795148,67820,179456880.5
manipur,2022,1,795133,64420,222493009
manipur,2022,1,795128,58936,213716655
manipur,2022,1,795107,56033,164219914.7
manipur,2022,1,795149,50677,172077929.8
manipur,2022,1,795130,47315,138828052.7
manipur,2022,2,795004,4573299,10202669170
manipur,2022,2,795001,103360,328026661.7
manipur,2022,2,795002,84068,250002708.1
manipur,2022,2,795148,80833,192486883.5
manipur,2022,2,795138,73873,222746775.5
manipur,2022,2,795133,68627,249690972
manipur,2022,2,795107,60583,167710615.4
manipur,2022,2,795130,56502,143292534.8
manipur,2022,2,795128,55970,193974478.1
manipur,2022,2,795149,50379,169332377.9
manipur,2022,3,795004,4302756,9730640425
manipur,2022,3,795003,300051,680012369.6
manipur,2022,3,795001,159116,418419057.6
manipur,2022,3,795128,128345,335796943.4
manipur,2022,3,795103,115879,274869023
